seed,learning_rate,num_cells,num_layers,embd_size,drop_prob,training_steps,valid_steps,n_max_train,n_test,init_scheme,init_scale,converged,steps_to_converge,final_train_mean_acc,final_loss,success_n,elapsed_sec,fp_row,fp_len,fp_counter_cell,fp_corr,fp_corr_sign,fp_fg_a,fp_ig_a,fp_og_a,fp_fg_b,fp_ig_b,fp_og_b,fp_code,config_id,cfg_init_scale,cfg_init_scheme,cfg_learning_rate,cfg_num_cells,cfg_num_layers
0,0.1,8,1,4,0.1,2000,50,10,100,xavier_uniform,1.0,True,100,100.0,0.24256187677383423,51,5.000032663345337,8,18,2,-0.9418284893035889,-1,0.999843955039978,0.9489625692367554,0.9929667711257935,0.996753990650177,0.9998671412467957,0.99981689453125,cell2_sign-1_fgH,46,1.0,xavier_uniform,0.1,8,1
1,0.1,8,1,4,0.1,2000,50,10,100,xavier_uniform,1.0,True,100,100.0,0.2853180468082428,16,5.273393869400024,8,18,4,-0.9422878623008728,-1,0.9883878827095032,0.9228856563568115,0.9831745624542236,0.9975306987762451,0.9843649864196777,0.9991803169250488,cell4_sign-1_fgH,46,1.0,xavier_uniform,0.1,8,1
2,0.1,8,1,4,0.1,2000,50,10,100,xavier_uniform,1.0,True,50,100.0,0.2574978172779083,25,3.107888698577881,8,18,2,0.9398119449615479,1,0.9859589338302612,0.9148790836334229,0.9768434762954712,0.9996249079704285,0.9998835325241089,0.9997367262840271,cell2_sign1_fgH,46,1.0,xavier_uniform,0.1,8,1
3,0.1,8,1,4,0.1,2000,50,10,100,xavier_uniform,1.0,True,50,100.0,0.2897762358188629,13,3.078958749771118,8,18,0,-0.9355465769767761,-1,0.9602404236793518,0.8388893008232117,0.8014197945594788,0.9505744576454163,0.720035195350647,0.9894106984138489,cell0_sign-1_fgH,46,1.0,xavier_uniform,0.1,8,1
4,0.1,8,1,4,0.1,2000,50,10,100,xavier_uniform,1.0,True,50,100.0,0.3240353763103485,14,3.0679337978363037,8,18,6,-0.9382742643356323,-1,0.9906648993492126,0.917111337184906,0.8131420016288757,0.9985687136650085,0.9988434314727783,0.9990040063858032,cell6_sign-1_fgH,46,1.0,xavier_uniform,0.1,8,1
0,0.1,8,2,4,0.1,2000,50,10,100,xavier_uniform,1.0,True,100,100.0,0.2505160868167877,27,8.415603399276733,8,18,4,-0.9079344272613525,-1,0.9998385906219482,0.9996471405029297,0.9998562335968018,0.7332267761230469,0.0893838107585907,0.8928701877593994,cell4_sign-1_fgH,47,1.0,xavier_uniform,0.1,8,2
1,0.1,8,2,4,0.1,2000,50,10,100,xavier_uniform,1.0,True,50,100.0,0.25743162631988525,30,4.502866506576538,8,18,0,0.504704475402832,1,0.9745063781738281,0.526451826095581,0.9544411897659302,0.0050127264112234116,0.9847265481948853,0.15351401269435883,cell0_sign1_fgL,47,1.0,xavier_uniform,0.1,8,2
2,0.1,8,2,4,0.1,2000,50,10,100,xavier_uniform,1.0,True,100,100.0,0.2820681929588318,16,8.31266975402832,8,18,2,0.9406424760818481,1,0.9934273958206177,0.902622401714325,0.9706454873085022,0.9974526166915894,0.9992783069610596,0.9998297691345215,cell2_sign1_fgH,47,1.0,xavier_uniform,0.1,8,2
3,0.1,8,2,4,0.1,2000,50,10,100,xavier_uniform,1.0,True,100,100.0,0.20031118392944336,64,8.147884368896484,8,18,5,-0.6942527294158936,-1,0.91180020570755,0.5355868339538574,0.6844606399536133,0.11480926722288132,0.7477636933326721,0.5998064279556274,cell5_sign-1_fgL,47,1.0,xavier_uniform,0.1,8,2
4,0.1,8,2,4,0.1,2000,50,10,100,xavier_uniform,1.0,True,50,100.0,0.44674044847488403,10,4.506786823272705,8,18,6,0.5081852674484253,1,0.08596603572368622,0.07673671096563339,0.06920575350522995,0.9935230612754822,0.9999884366989136,0.9999929666519165,cell6_sign1_fgL,47,1.0,xavier_uniform,0.1,8,2
0,0.005,2,1,4,0.1,2000,50,10,100,xavier_normal,1.0,False,-1,90.81873321533203,0.4469832479953766,0,80.53486275672913,8,18,1,0.3517128825187683,1,0.9383518099784851,0.15523982048034668,0.9680381417274475,0.8433725237846375,0.9967811107635498,0.9996552467346191,cell1_sign1_fgH,48,1.0,xavier_normal,0.005,2,1
1,0.005,2,1,4,0.1,2000,50,10,100,xavier_normal,1.0,False,-1,90.81873321533203,0.4086419641971588,0,78.06749486923218,8,18,0,0.7809685468673706,1,0.6532800197601318,0.43414080142974854,0.5901476144790649,0.9730070233345032,0.8076329231262207,0.3315002918243408,cell0_sign1_fgM,48,1.0,xavier_normal,0.005,2,1
2,0.005,2,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,950,100.0,0.3971655070781708,11,36.01425528526306,8,18,1,0.9373775124549866,1,0.9900705218315125,0.598389744758606,0.979944109916687,0.958482563495636,0.7645745277404785,0.9891694188117981,cell1_sign1_fgH,48,1.0,xavier_normal,0.005,2,1
3,0.005,2,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,800,100.0,0.4005429744720459,15,29.814122200012207,8,18,1,0.9384235739707947,1,0.9962340593338013,0.7176394462585449,0.9725366830825806,0.9877923130989075,0.8839830160140991,0.9974590539932251,cell1_sign1_fgH,48,1.0,xavier_normal,0.005,2,1
4,0.005,2,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,1850,100.0,0.2813020646572113,13,70.29498934745789,8,18,0,-0.9414593577384949,-1,0.9978036880493164,0.8973386287689209,0.9936326742172241,0.9930854439735413,0.9345525503158569,0.998546302318573,cell0_sign-1_fgH,48,1.0,xavier_normal,0.005,2,1
0,0.005,2,2,4,0.1,2000,50,10,100,xavier_normal,1.0,False,-1,77.0920181274414,0.4741557836532593,-1,121.44079566001892,8,18,1,-0.46415042877197266,-1,0.5222048759460449,0.49012506008148193,0.43171364068984985,0.92354816198349,0.9979104995727539,0.9967256784439087,cell1_sign-1_fgM,49,1.0,xavier_normal,0.005,2,2
1,0.005,2,2,4,0.1,2000,50,10,100,xavier_normal,1.0,False,-1,77.0920181274414,0.5717303156852722,-1,120.11670780181885,8,18,1,0.02164348028600216,1,0.8896310329437256,0.302013099193573,0.36612895131111145,0.1672094166278839,0.9196426868438721,0.9920223951339722,cell1_sign1_fgL,49,1.0,xavier_normal,0.005,2,2
2,0.005,2,2,4,0.1,2000,50,10,100,xavier_normal,1.0,False,-1,93.50468444824219,0.4943895637989044,1,126.78140091896057,8,18,1,-0.5478987097740173,-1,0.9878541231155396,0.9988397359848022,0.9974711537361145,0.047003258019685745,0.03840871527791023,0.17511963844299316,cell1_sign-1_fgL,49,1.0,xavier_normal,0.005,2,2
3,0.005,2,2,4,0.1,2000,50,10,100,xavier_normal,1.0,False,-1,93.09146118164062,0.46292099356651306,1,126.38104605674744,8,18,0,-0.8384878635406494,-1,0.9903246164321899,0.9547849893569946,0.9934672117233276,0.6624284386634827,0.5302234888076782,0.3491882085800171,cell0_sign-1_fgM,49,1.0,xavier_normal,0.005,2,2
4,0.005,2,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,1700,100.0,0.6104714870452881,11,108.25159072875977,8,18,0,-0.54172283411026,-1,0.9946615695953369,0.99886155128479,0.9995443224906921,0.03868339955806732,0.2637154459953308,0.2436654269695282,cell0_sign-1_fgL,49,1.0,xavier_normal,0.005,2,2
0,0.005,4,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,950,100.0,0.2434474676847458,19,35.79634690284729,8,18,3,0.9339949488639832,1,0.9886027574539185,0.8929912447929382,0.9724127054214478,0.9932740330696106,0.9355717897415161,0.9976730346679688,cell3_sign1_fgH,50,1.0,xavier_normal,0.005,4,1
1,0.005,4,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,400,100.0,0.3161306381225586,13,15.852117776870728,8,18,0,0.9227040410041809,1,0.9168849587440491,0.8349993228912354,0.9352128505706787,0.9544117450714111,0.9711391925811768,0.9951296448707581,cell0_sign1_fgH,50,1.0,xavier_normal,0.005,4,1
2,0.005,4,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,650,100.0,0.27858465909957886,16,24.74736738204956,8,18,2,-0.9336535334587097,-1,0.988088071346283,0.9357360601425171,0.9770798683166504,0.9932647943496704,0.9623678922653198,0.9939296841621399,cell2_sign-1_fgH,50,1.0,xavier_normal,0.005,4,1
3,0.005,4,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,500,100.0,0.3858090341091156,14,19.060171365737915,8,18,3,0.9409465789794922,1,0.9909283518791199,0.8799764513969421,0.979651927947998,0.9897680878639221,0.9939991235733032,0.9932270050048828,cell3_sign1_fgH,50,1.0,xavier_normal,0.005,4,1
4,0.005,4,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,700,100.0,0.4378686845302582,10,26.723092317581177,8,18,2,-0.9427719116210938,-1,0.9847204685211182,0.8063699007034302,0.9930058717727661,0.9643427729606628,0.6292117834091187,0.9873632192611694,cell2_sign-1_fgH,50,1.0,xavier_normal,0.005,4,1
0,0.005,4,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,550,100.0,0.46200183033943176,20,33.07936477661133,8,18,3,-0.76258385181427,-1,0.9417375922203064,0.3809814453125,0.8849485516548157,0.40417158603668213,0.9281020164489746,0.6565664410591125,cell3_sign-1_fgM,51,1.0,xavier_normal,0.005,4,2
1,0.005,4,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,550,100.0,0.4447120726108551,20,34.548558712005615,8,18,2,0.7857534885406494,1,0.7073840498924255,0.9645514488220215,0.7923933267593384,0.5745754837989807,0.35536181926727295,0.9424787759780884,cell2_sign1_fgM,51,1.0,xavier_normal,0.005,4,2
2,0.005,4,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,1150,100.0,0.3702135682106018,13,69.05088090896606,8,18,2,-0.44736936688423157,-1,0.4764344394207001,0.5997731685638428,0.5524113178253174,0.9353781342506409,0.983325183391571,0.9945344924926758,cell2_sign-1_fgM,51,1.0,xavier_normal,0.005,4,2
3,0.005,4,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,1150,100.0,0.33160486817359924,12,68.52857542037964,8,18,0,-0.7145281434059143,-1,0.8089872598648071,0.9826306700706482,0.9659124612808228,0.5322153568267822,0.685459315776825,0.2906837463378906,cell0_sign-1_fgM,51,1.0,xavier_normal,0.005,4,2
4,0.005,4,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,1150,100.0,0.3888542652130127,16,69.88250875473022,8,18,2,0.9242357611656189,1,0.9618393778800964,0.3345291316509247,0.889614462852478,0.7023283839225769,0.6921106576919556,0.32505953311920166,cell2_sign1_fgH,51,1.0,xavier_normal,0.005,4,2
0,0.005,8,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,300,100.0,0.29183563590049744,12,12.048505783081055,8,18,3,-0.9282958507537842,-1,0.9173877239227295,0.936590313911438,0.9383383989334106,0.9772655367851257,0.770440399646759,0.9652224183082581,cell3_sign-1_fgH,52,1.0,xavier_normal,0.005,8,1
1,0.005,8,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,400,100.0,0.21839991211891174,14,15.799700736999512,8,18,5,0.9293952584266663,1,0.8831077218055725,0.8379707336425781,0.9691373705863953,0.7348712682723999,0.5824991464614868,0.9480478167533875,cell5_sign1_fgH,52,1.0,xavier_normal,0.005,8,1
2,0.005,8,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,400,100.0,0.28952863812446594,14,15.893853902816772,8,18,0,0.9340932369232178,1,0.9050118923187256,0.9125894904136658,0.8706861138343811,0.9854956269264221,0.8026685118675232,0.9744105339050293,cell0_sign1_fgH,52,1.0,xavier_normal,0.005,8,1
3,0.005,8,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,450,100.0,0.2678687274456024,17,17.61903142929077,8,18,0,0.9343283176422119,1,0.967551589012146,0.7969244122505188,0.8637148141860962,0.985031247138977,0.9536218643188477,0.9757858514785767,cell0_sign1_fgH,52,1.0,xavier_normal,0.005,8,1
4,0.005,8,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,400,100.0,0.2751602232456207,23,15.697804689407349,8,18,0,-0.9367417097091675,-1,0.9604336023330688,0.9373912811279297,0.9373600482940674,0.9952166080474854,0.9566680192947388,0.995025098323822,cell0_sign-1_fgH,52,1.0,xavier_normal,0.005,8,1
0,0.005,8,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,350,100.0,0.2901766896247864,15,22.415213108062744,8,18,6,-0.8019170165061951,-1,0.7982727885246277,0.4358976483345032,0.862920343875885,0.7210662364959717,0.6334496736526489,0.5395163893699646,cell6_sign-1_fgH,53,1.0,xavier_normal,0.005,8,2
1,0.005,8,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,300,100.0,0.287224680185318,12,19.22564435005188,8,18,0,-0.9097020626068115,-1,0.838351845741272,0.5843122005462646,0.5917223691940308,0.6213866472244263,0.5803378224372864,0.5204799771308899,cell0_sign-1_fgM,53,1.0,xavier_normal,0.005,8,2
2,0.005,8,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,450,100.0,0.357998788356781,16,28.033965587615967,8,18,4,0.9255347847938538,1,0.9157434105873108,0.9607439041137695,0.9813322424888611,0.8084454536437988,0.38016900420188904,0.72907954454422,cell4_sign1_fgH,53,1.0,xavier_normal,0.005,8,2
3,0.005,8,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,250,100.0,0.4628974497318268,11,15.652750492095947,8,18,0,0.8827935457229614,1,0.9051231145858765,0.6725624203681946,0.9025008678436279,0.7838584184646606,0.9249773025512695,0.8703241348266602,cell0_sign1_fgH,53,1.0,xavier_normal,0.005,8,2
4,0.005,8,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,450,100.0,0.2598121762275696,20,55930.82465052605,8,18,0,0.789206326007843,1,0.8776111602783203,0.9371475577354431,0.9604892134666443,0.5214332342147827,0.5651654005050659,0.6218646764755249,cell0_sign1_fgM,53,1.0,xavier_normal,0.005,8,2
0,0.01,2,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,1200,100.0,0.4066618084907532,14,41.066582441329956,8,18,0,-0.9404303431510925,-1,0.982524037361145,0.9244981408119202,0.9979338645935059,0.9838595986366272,0.9011614322662354,0.9221423864364624,cell0_sign-1_fgH,54,1.0,xavier_normal,0.01,2,1
1,0.01,2,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,1100,100.0,0.37618350982666016,10,32.76456952095032,8,18,0,0.8778932094573975,1,0.8562414646148682,0.5026427507400513,0.22888673841953278,0.9875988364219666,0.2767793834209442,0.898583173751831,cell0_sign1_fgH,54,1.0,xavier_normal,0.01,2,1
2,0.01,2,1,4,0.1,2000,50,10,100,xavier_normal,1.0,False,-1,94.60662078857422,0.4212050139904022,2,74.06312251091003,8,18,1,0.9116561412811279,1,0.9644393920898438,0.9833948016166687,0.3666083514690399,0.6912479400634766,0.0001790877286111936,0.998068630695343,cell1_sign1_fgM,54,1.0,xavier_normal,0.01,2,1
3,0.01,2,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,600,100.0,0.2967022657394409,17,22.48559331893921,8,18,1,0.9404423236846924,1,0.9972991943359375,0.8427685499191284,0.9831764101982117,0.9949014186859131,0.9462441205978394,0.999382734298706,cell1_sign1_fgH,54,1.0,xavier_normal,0.01,2,1
4,0.01,2,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,650,100.0,0.32147571444511414,13,24.259594678878784,8,18,0,-0.9415626525878906,-1,0.9977168440818787,0.8970862030982971,0.9930525422096252,0.9925074577331543,0.9265217781066895,0.9980597496032715,cell0_sign-1_fgH,54,1.0,xavier_normal,0.01,2,1
0,0.01,2,2,4,0.1,2000,50,10,100,xavier_normal,1.0,False,-1,77.0920181274414,0.4610024392604828,-1,117.0424075126648,8,18,1,-0.21718578040599823,-1,0.5327286720275879,0.3639606237411499,0.2735200524330139,0.4076693058013916,0.9994518756866455,0.9987397193908691,cell1_sign-1_fgM,55,1.0,xavier_normal,0.01,2,2
1,0.01,2,2,4,0.1,2000,50,10,100,xavier_normal,1.0,False,-1,90.81873321533203,0.4548047184944153,0,117.64679646492004,8,18,1,-0.17037031054496765,-1,0.9658463001251221,0.22229401767253876,0.31451737880706787,0.00283606955781579,0.19272345304489136,0.9785980582237244,cell1_sign-1_fgL,55,1.0,xavier_normal,0.01,2,2
2,0.01,2,2,4,0.1,2000,50,10,100,xavier_normal,1.0,False,-1,95.74298858642578,0.4672996699810028,3,116.33457922935486,8,18,1,-0.5630149841308594,-1,0.9933807849884033,0.999767005443573,0.9948021769523621,0.06325206160545349,0.06340618431568146,0.32941409945487976,cell1_sign-1_fgL,55,1.0,xavier_normal,0.01,2,2
3,0.01,2,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,1200,100.0,0.49008455872535706,12,72.61245632171631,8,18,0,-0.8721827864646912,-1,0.997800886631012,0.9966546297073364,0.99909508228302,0.6286243796348572,0.23067039251327515,0.21730759739875793,cell0_sign-1_fgM,55,1.0,xavier_normal,0.01,2,2
4,0.01,2,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,850,100.0,0.5231770277023315,11,48.68907022476196,8,18,0,-0.5469927787780762,-1,0.9931882619857788,0.9999178051948547,0.9999265670776367,0.056165263056755066,0.23981115221977234,0.24776506423950195,cell0_sign-1_fgL,55,1.0,xavier_normal,0.01,2,2
0,0.01,4,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,550,100.0,0.3617353141307831,20,19.9158935546875,8,18,3,0.9340957999229431,1,0.9927922487258911,0.8819611668586731,0.9751780033111572,0.9927181601524353,0.9213514924049377,0.9981846213340759,cell3_sign1_fgH,56,1.0,xavier_normal,0.01,4,1
1,0.01,4,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,200,100.0,0.3735983073711395,13,7.463863372802734,8,18,0,0.9191153645515442,1,0.9383817315101624,0.8986225128173828,0.937738835811615,0.9686434864997864,0.9787238240242004,0.9952138066291809,cell0_sign1_fgH,56,1.0,xavier_normal,0.01,4,1
2,0.01,4,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,400,100.0,0.297730952501297,13,14.292372703552246,8,18,2,-0.9344384074211121,-1,0.989764928817749,0.9586211442947388,0.9890265464782715,0.9929410219192505,0.9730473160743713,0.9979487061500549,cell2_sign-1_fgH,56,1.0,xavier_normal,0.01,4,1
3,0.01,4,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,400,100.0,0.3155081570148468,11,14.392582178115845,8,18,3,0.9404162168502808,1,0.9908395409584045,0.8742941617965698,0.9784039258956909,0.9841341972351074,0.9107698202133179,0.9873769879341125,cell3_sign1_fgH,56,1.0,xavier_normal,0.01,4,1
4,0.01,4,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,500,100.0,0.29964491724967957,14,18.11832571029663,8,18,2,-0.9437096118927002,-1,0.9956759214401245,0.8964204788208008,0.9992370009422302,0.9735960960388184,0.7581504583358765,0.9963957071304321,cell2_sign-1_fgH,56,1.0,xavier_normal,0.01,4,1
0,0.01,4,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,450,100.0,0.32031258940696716,21,27.119743824005127,8,18,3,-0.7885012030601501,-1,0.9809143543243408,0.16603286564350128,0.8697530031204224,0.3673287034034729,0.8926817178726196,0.6523103713989258,cell3_sign-1_fgL,57,1.0,xavier_normal,0.01,4,2
1,0.01,4,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,350,100.0,0.507085919380188,20,21.209364652633667,8,18,2,0.7814249396324158,1,0.6861306428909302,0.9559873342514038,0.8238569498062134,0.5276006460189819,0.39607784152030945,0.9012866020202637,cell2_sign1_fgM,57,1.0,xavier_normal,0.01,4,2
2,0.01,4,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,450,100.0,0.3574274480342865,31,25.477640867233276,8,18,2,-0.4627613425254822,-1,0.4507366716861725,0.573815107345581,0.5178018808364868,0.9415477514266968,0.9813527464866638,0.9935504794120789,cell2_sign-1_fgM,57,1.0,xavier_normal,0.01,4,2
3,0.01,4,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,600,100.0,0.27597975730895996,16,33.09306740760803,8,18,2,0.7880586981773376,1,0.9538719654083252,0.42540615797042847,0.7619345188140869,0.881352961063385,0.6957334876060486,0.7777423858642578,cell2_sign1_fgH,57,1.0,xavier_normal,0.01,4,2
4,0.01,4,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,600,100.0,0.31647032499313354,18,36.12911868095398,8,18,3,-0.9399546384811401,-1,0.9920604228973389,0.7951331734657288,0.9147367477416992,0.9855002164840698,0.9280397891998291,0.9741038680076599,cell3_sign-1_fgH,57,1.0,xavier_normal,0.01,4,2
0,0.01,8,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,150,100.0,0.36444753408432007,21,6.116056680679321,8,18,6,-0.9293234348297119,-1,0.9384366869926453,0.8436263799667358,0.8452202081680298,0.9966691732406616,0.9981405138969421,0.9841916561126709,cell6_sign-1_fgH,58,1.0,xavier_normal,0.01,8,1
1,0.01,8,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,150,100.0,0.34006667137145996,10,5.808754205703735,8,18,1,-0.9317687153816223,-1,0.9844801425933838,0.8970227241516113,0.8369969129562378,0.997741162776947,0.9399901032447815,0.9903454780578613,cell1_sign-1_fgH,58,1.0,xavier_normal,0.01,8,1
2,0.01,8,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,250,100.0,0.28135403990745544,13,9.400468587875366,8,18,0,0.9344469904899597,1,0.9186369180679321,0.9503731727600098,0.9063892960548401,0.9803488254547119,0.833451509475708,0.9761573076248169,cell0_sign1_fgH,58,1.0,xavier_normal,0.01,8,1
3,0.01,8,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,300,100.0,0.32048478722572327,23,11.293326616287231,8,18,0,0.9400849938392639,1,0.9829952120780945,0.8798761963844299,0.9090157151222229,0.9946459531784058,0.9835509657859802,0.9908145666122437,cell0_sign1_fgH,58,1.0,xavier_normal,0.01,8,1
4,0.01,8,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,200,100.0,0.26276543736457825,17,8.018432855606079,8,18,0,-0.9375538229942322,-1,0.9690725803375244,0.9316756725311279,0.9450756311416626,0.992608904838562,0.9506398439407349,0.9937024712562561,cell0_sign-1_fgH,58,1.0,xavier_normal,0.01,8,1
0,0.01,8,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,150,100.0,0.3729534149169922,12,9.587171792984009,8,18,6,-0.7844364643096924,-1,0.7970395088195801,0.42650601267814636,0.8395763039588928,0.7456622123718262,0.6972833871841431,0.5313719511032104,cell6_sign-1_fgH,59,1.0,xavier_normal,0.01,8,2
1,0.01,8,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,150,100.0,0.31078433990478516,12,9.471973419189453,8,18,4,-0.8887019753456116,-1,0.9074181318283081,0.85100919008255,0.487173467874527,0.6625937223434448,0.31660592555999756,0.6200569868087769,cell4_sign-1_fgM,59,1.0,xavier_normal,0.01,8,2
2,0.01,8,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,300,100.0,0.28463107347488403,14,17.978573083877563,8,18,3,-0.9283021092414856,-1,0.8733335733413696,0.8931470513343811,0.6780874729156494,0.772828996181488,0.469932496547699,0.7035874128341675,cell3_sign-1_fgH,59,1.0,xavier_normal,0.01,8,2
3,0.01,8,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,200,100.0,0.29740896821022034,12,13.415319204330444,8,18,2,-0.9322646260261536,-1,0.9580740928649902,0.8062355518341064,0.8703330159187317,0.8836790323257446,0.97163987159729,0.9379475116729736,cell2_sign-1_fgH,59,1.0,xavier_normal,0.01,8,2
4,0.01,8,2,4,0.1,2000,50,10,100,xavier_normal,1.0,True,300,100.0,0.31403329968452454,24,21.792094230651855,8,18,6,0.7476553916931152,1,0.737033486366272,0.4674150347709656,0.8792029619216919,0.4952038824558258,0.8107461929321289,0.5918985605239868,cell6_sign1_fgM,59,1.0,xavier_normal,0.01,8,2
0,0.05,2,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,1950,100.0,0.38200855255126953,10,90.63463139533997,8,18,0,-0.8278146386146545,-1,0.9945765137672424,0.34850624203681946,0.9993362426757812,0.6543025970458984,0.0012872506631538272,0.9986288547515869,cell0_sign-1_fgM,60,1.0,xavier_normal,0.05,2,1
1,0.05,2,1,4,0.1,2000,50,10,100,xavier_normal,1.0,True,250,100.0,0.32952210307121277,49,12.011858224868774,8,18,0,0.93972247838974,1,0.9998374581336975,0.9541835784912109,0.6399960517883301,0.9997615814208984,0.9987848401069641,0.7896838784217834,cell0_sign1_fgH,60,1.0,xavier_normal,0.05,2,1
